name,real_label,prob
5tud_F_E_D_ag>5e1a_A_B_C_ab,0,0.073983333
6ad7_C_D_A_ag>3qum_B_A_P_ab,0,0.073904365
2jk5_A_B_C_ag>6dc5_B_C_A_ab,0,0.073856151
6s8j_H_L_A_ag>6a3w_J_K_L_ab,0,0.073837302
7soa_H_L_A_ag>3ri5_G_K_C_ab,0,0.073833333
5ggt_H_L_A_ag>5hys_C_D_K_ab,0,0.07380119
7czy_H_K_A_ag>2ez0_C_D_A_ab,0,0.07375
7jwg_H_L_C_ag>7ben_G_I_C_ab,0,0.073703571
4ma7_H_L_A_ag>4olx_H_L_G_ab,0,0.073691667
6rlo_G_H_L_ag>6o9i_A_B_C_ab,0,0.073672619
6w0c_A_B_C_ag>2nxy_D_C_A_ab,0,0.073652778
3c09_C_B_A_ag>7kfv_F_G_E_ab,0,0.073650794
7q6e_J_K_C_ag>5w9i_C_D_A_ab,0,0.07362134
5d70_H_L_A_ag>1nmc_B_C_A_ab,0,0.0735875
4tnw_G_K_C_ag>6pa0_A_B_C_ab,0,0.073575
6k5d_E_F_B_ag>2dqf_B_A_C_ab,0,0.073561905
2ny0_D_C_A_ag>3cxh_U_V_P_ab,0,0.073541667
7lq7_P_Q_A_ag>6nf2_E_F_G_ab,0,0.073478571
5mvz_A_B_V_ag>6iw2_B_C_A_ab,0,0.073392857
1mhp_X_Y_B_ag>6x40_J_I_B_ab,0,0.073386905
6mhg_H_L_E_ag>4xwo_W_X_T_ab,0,0.073364069
7mdj_A_B_C_ag>6zdg_B_C_A_ab,0,0.073285714
4mhh_J_K_A_ag>3b2u_N_O_M_ab,0,0.073278175
6n1w_5_6_C_ag>7mxl_A_B_C_ab,0,0.073258333
4cc8_F_J_D_ag>1ncc_H_L_N_ab,0,0.073241667
7lfa_H_L_C_ag>6mph_g_i_B_ab,0,0.073220238
1ots_C_D_A_ag>5w1m_F_E_Q_ab,0,0.073161905
5hi3_C_D_A_ag>5umn_E_F_A_ab,0,0.073136905
2zjs_H_L_Y_ag>6cde_5_6_2_ab,0,0.0731
5u7m_H_L_G_ag>5vta_H_L_D_ab,0,0.073083333
4rgn_B_C_A_ag>4ene_C_D_A_ab,0,0.073040229
5a8h_R_Q_M_ag>7cvt_C_D_A_ab,0,0.072968452
6zlr_F_G_D_ag>4fqr_q_r_Q_ab,0,0.072959524
7nd4_H_L_C_ag>6x3v_J_I_B_ab,0,0.072945833
6m2r_H_L_A_ag>6uyg_A_B_E_ab,0,0.072934524
7e7y_A_B_R_ag>4jpv_H_L_G_ab,0,0.072927976
6lxj_M_N_D_ag>6nnj_D_E_B_ab,0,0.072895238
4fg6_E_F_B_ag>6q0h_H_L_A_ab,0,0.072876389
6t9d_H_L_C_ag>6mug_D_E_B_ab,0,0.072875
5te7_H_L_G_ag>5e1a_A_B_C_ab,0,0.072866667
6nfv_A_B_C_ag>6n5d_C_D_A_ab,0,0.07285
4mqx_C_D_A_ag>6oe5_B_C_A_ab,0,0.07284246
7lok_M_L_C_ag>1g7i_B_A_C_ab,0,0.072841667
5tlj_B_A_X_ag>7lbe_F_E_A_ab,0,0.072744048
7cvs_E_F_B_ag>7t0r_H_L_A_ab,0,0.072726786
6k5d_E_F_B_ag>6oz3_H_L_G_ab,0,0.072709524
6nf2_E_F_G_ag>3eo1_B_A_C_ab,0,0.072708333
6b3s_J_K_I_ag>7lja_G_F_B_ab,0,0.072684921
7nxa_H_L_E_ag>6mdt_D_E_B_ab,0,0.072669048
7e5r_L_H_A_ag>4fqr_q_r_Q_ab,0,0.072553571
2ny5_H_L_G_ag>7dpm_G_H_I_ab,0,0.072529167
6feq_D_C_B_ag>6v4n_D_E_W_ab,0,0.072497207
6mhg_C_P_E_ag>7rah_B_A_E_ab,0,0.072491667
4fg6_E_F_B_ag>6wvz_H_L_M_ab,0,0.072477381
4xny_H_L_G_ag>6mhg_G_S_E_ab,0,0.072425
7m2i_A_B_C_ag>1pkq_B_A_E_ab,0,0.072422024
5t5b_H_L_E_ag>7rso_G_J_C_ab,0,0.072415476
2htl_E_F_B_ag>6urm_D_E_C_ab,0,0.072385714
6wno_E_F_D_ag>6x87_I_J_X_ab,0,0.072378571
7s6d_E_G_A_ag>7pi2_H_I_G_ab,0,0.072375
7e5s_U_Q_B_ag>5v8l_I_M_D_ab,0,0.072374206
6o3b_G_E_H_ag>5n0a_H_L_A_ab,0,0.0723625
5j9p_A_B_C_ag>7kq7_H_L_B_ab,0,0.072329762
6o3b_G_E_H_ag>6nf2_E_F_G_ab,0,0.072314286
4edw_H_L_V_ag>1kip_B_A_C_ab,0,0.0723
5jz7_G_I_F_ag>2ny0_D_C_A_ab,0,0.072283333
7mzl_H_L_A_ag>7jwg_H_L_C_ab,0,0.072276786
2dqh_H_L_Y_ag>7s6c_E_G_A_ab,0,0.072235714
5tlk_D_C_X_ag>6nf2_C_D_G_ab,0,0.072233333
4fg6_E_F_B_ag>5ggv_H_L_Y_ab,0,0.072216667
7ly9_B_C_G_ag>5wob_Q_R_E_ab,0,0.07220119
7ktx_I_J_A_ag>6x3v_J_I_B_ab,0,0.072191667
6mb3_A_K_E_ag>6u38_H_L_B_ab,0,0.072165278
6orp_H_L_G_ag>6x40_K_L_D_ab,0,0.072120833
5w23_J_N_A_ag>3ria_J_M_E_ab,0,0.07205
2dwe_A_B_C_ag>5czx_C_D_B_ab,0,0.072041667
3or6_A_B_C_ag>5czx_C_D_B_ab,0,0.072041667
3l5w_B_A_J_ag>4ffz_Z_Y_X_ab,0,0.072016667
2h8p_A_B_C_ag>3qum_B_A_P_ab,0,0.071991667
6j5f_H_L_A_ag>4z7q_E_F_C_ab,0,0.071977778
7nd8_H_L_B_ag>7ly9_A_M_K_ab,0,0.07195
2htl_E_F_B_ag>4j4p_H_L_A_ab,0,0.071928571
6osy_C_D_B_ag>2zjs_H_L_Y_ab,0,0.071864286
4fg6_E_F_B_ag>4uta_H_L_B_ab,0,0.071860714
6n1w_m_n_2_ag>7cdj_H_L_E_ab,0,0.07185
4qci_B_A_D_ag>6mtj_H_L_G_ab,0,0.071810119
1n6q_H_L_B_ag>6ad8_C_D_A_ab,0,0.071777778
5vjo_A_B_E_ag>5utf_D_E_B_ab,0,0.071765278
7pqy_B_C_A_ag>1ymh_B_A_E_ab,0,0.071741667
6j5d_H_L_A_ag>5w9h_E_F_D_ab,0,0.071713095
6adc_E_F_B_ag>5ggt_H_L_A_ab,0,0.071686905
4xwo_I_J_G_ag>7ly9_B_C_G_ab,0,0.071651786
6xdg_C_A_E_ag>1ndm_B_A_C_ab,0,0.0716375
7lsf_H_L_E_ag>7soa_H_L_A_ab,0,0.071589683
5umn_E_F_A_ag>7k8m_A_B_E_ab,0,0.071575
6w03_D_E_B_ag>6oge_C_B_A_ab,0,0.071561905
4f37_H_L_A_ag>4jpv_H_L_G_ab,0,0.071552381
5c8j_C_D_L_ag>6xc4_X_Y_Z_ab,0,0.071532143
6wgl_A_B_C_ag>5x8l_G_L_B_ab,0,0.07152381
6mi2_A_B_C_ag>6de7_D_E_B_ab,0,0.071516667
7cwu_N_G_B_ag>5kqv_P_Q_F_ab,0,0.071508333
3a6b_H_L_Y_ag>5e1a_A_B_C_ab,0,0.0715
6xc3_B_A_C_ag>6p3s_A_B_L_ab,0,0.071479762
5kzc_H_L_A_ag>6mhg_H_L_E_ab,0,0.07147381
6mhg_H_L_E_ag>7k9j_J_N_C_ab,0,0.07145
6bpc_B_C_A_ag>6njl_N_M_B_ab,0,0.071447619
1dee_F_E_H_ag>5w9i_C_D_A_ab,0,0.071294444
7lfa_H_L_C_ag>3rhw_H_L_A_ab,0,0.071253571
4ffz_Z_Y_X_ag>6mph_M_N_C_ab,0,0.07125
6mph_M_N_C_ag>6by2_A_B_C_ab,0,0.071123214
6ot1_F_I_E_ag>6s3d_E_F_O_ab,0,0.071021429
4ag4_H_L_A_ag>6b0n_H_L_G_ab,0,0.071007143
7c01_C_D_B_ag>7jwg_H_L_C_ab,0,0.070969643
6adc_E_F_B_ag>7a0y_E_F_B_ab,0,0.070941667
4tnw_G_K_C_ag>6woz_H_I_G_ab,0,0.070929167
4yk4_C_B_A_ag>6v4n_D_E_W_ab,0,0.070895833
7v3h_K_L_B_ag>5xez_C_D_A_ab,0,0.070883333
3rhw_G_K_C_ag>7ch5_H_L_R_ab,0,0.07088254
6ad8_C_D_A_ag>4lqf_H_L_A_ab,0,0.070878571
2dqh_H_L_Y_ag>6apd_K_M_B_ab,0,0.070854167
7cvt_E_F_B_ag>6dfg_H_L_A_ab,0,0.070836111
6lbh_C_D_B_ag>4lbe_A_B_C_ab,0,0.070803571
2ez0_C_D_A_ag>7l5b_H_L_A_ab,0,0.070786905
4rrp_G_A_M_ag>1yyl_H_L_G_ab,0,0.070783333
7ben_H_L_E_ag>7cvt_E_F_B_ab,0,0.070761905
7kf0_A_B_C_ag>3rhw_G_K_C_ab,0,0.07075
6vmj_M_L_W_ag>7nd4_F_G_B_ab,0,0.070666667
7nd7_J_K_C_ag>3ria_G_K_C_ab,0,0.070660297
6xc7_H_L_A_ag>2r9h_C_D_A_ab,0,0.070576935
7nxb_H_L_E_ag>6nm6_H_L_G_ab,0,0.070566667
6j6y_B_C_A_ag>6b0n_H_L_G_ab,0,0.070558333
7rah_D_C_E_ag>5e1a_A_B_C_ab,0,0.070510827
7coe_H_L_A_ag>5kzc_H_L_A_ab,0,0.070501389
5dmi_H_L_A_ag>3ri5_F_N_B_ab,0,0.0705
6tys_C_D_B_ag>6iw2_H_I_G_ab,0,0.070479167
7pqz_A_B_E_ag>4jpv_H_L_G_ab,0,0.070445635
7czr_H_K_A_ag>3rhw_G_K_C_ab,0,0.070321429
5utf_H_L_G_ag>1uj3_B_A_C_ab,0,0.070291667
6ieb_E_F_B_ag>6iw2_B_C_A_ab,0,0.070290476
6ad7_E_F_B_ag>6ute_C_D_S_ab,0,0.070232143
7mlv_H_I_C_ag>7cvt_E_F_B_ab,0,0.0702
1yy9_D_C_A_ag>4fqr_e_f_E_ab,0,0.070169841
5tzt_H_L_C_ag>7tn0_B_A_I_ab,0,0.07015
7bej_H_L_E_ag>6weq_E_F_A_ab,0,0.070125
7np1_K_O_D_ag>3ria_G_K_C_ab,0,0.070115476
6ogx_H_L_G_ag>4kkl_C_D_A_ab,0,0.07005
7beh_H_L_E_ag>5vjq_E_F_K_ab,0,0.07005
6aod_B_A_C_ag>6ccb_H_L_G_ab,0,0.070041667
7cvs_E_F_B_ag>7e8f_C_B_R_ab,0,0.070034921
6nmr_H_L_S_ag>6adc_E_F_B_ab,0,0.070031349
5j9p_A_B_C_ag>6ot1_A_C_O_ab,0,0.070029167
7m2h_D_E_F_ag>4kvn_H_L_A_ab,0,0.070016667
3det_E_F_B_ag>4khx_H_L_A_ab,0,0.070009014
7ps7_A_B_E_ag>1xgr_B_A_C_ab,0,0.069956548
1oaz_H_L_A_ag>6nf2_E_F_G_ab,0,0.06995
7m2h_D_E_F_ag>7m6d_H_L_C_ab,0,0.069925
6mu8_D_E_B_ag>6zfo_B_C_A_ab,0,0.06989881
7lja_G_F_B_ag>1i9r_X_Y_C_ab,0,0.069882143
7mdj_A_B_C_ag>5d1z_G_H_J_ab,0,0.069841667
5y9f_L_K_A_ag>4lbe_A_B_C_ab,0,0.069795238
6icf_H_L_A_ag>1g7i_B_A_C_ab,0,0.069781349
6wno_E_F_D_ag>1fdl_H_L_Y_ab,0,0.06977381
1ic4_H_L_Y_ag>6mhg_M_W_E_ab,0,0.069764881
6ocb_H_L_A_ag>2vdp_H_L_A_ab,0,0.069707143
7shz_I_J_G_ag>6cuf_5_6_2_ab,0,0.069702381
6mwx_G_H_F_ag>5y9f_L_K_A_ab,0,0.069675
4f15_B_C_A_ag>4rrp_G_A_M_ab,0,0.069666667
3a6b_H_L_Y_ag>7m2h_D_E_F_ab,0,0.06965
7lq7_y_z_E_ag>6x3v_J_I_B_ab,0,0.069625
7k8t_M_N_B_ag>7ly9_A_M_K_ab,0,0.069608333
6b0n_H_L_G_ag>5hdb_H_L_A_ab,0,0.069577381
6pdx_H_L_A_ag>1xgq_B_A_C_ab,0,0.069571429
7m3i_H_L_R_ag>5umn_E_F_A_ab,0,0.069542857
5mhr_N_G_F_ag>6crq_I_K_B_ab,0,0.069524405
2r9h_C_D_A_ag>7q6e_E_F_B_ab,0,0.069494444
7np1_K_O_D_ag>2i60_H_L_G_ab,0,0.069475
7dk0_A_B_C_ag>6vzi_H_L_G_ab,0,0.069466667
7qu1_A_B_C_ag>6w0c_A_B_C_ab,0,0.0693625
6rlo_A_B_I_ag>6nm6_H_L_G_ab,0,0.069316071
4msw_A_B_C_ag>5h37_K_L_B_ab,0,0.069297619
6rlo_E_F_K_ag>5t3s_D_E_B_ab,0,0.069291667
6mhg_C_P_E_ag>7cgw_A_B_C_ab,0,0.069227381
6mhg_C_P_E_ag>7cgw_A_B_C_ab,0,0.069227381
1n5y_H_L_B_ag>7lj4_E_D_A_ab,0,0.069165152
6n1w_5_6_C_ag>4jhw_H_L_F_ab,0,0.069133333
2ny1_D_C_A_ag>6mwv_C_D_B_ab,0,0.068998214
3f7y_A_B_C_ag>2r56_H_L_A_ab,0,0.068996032
5utf_H_L_G_ag>7jhg_H_L_A_ab,0,0.068980952
7mdj_A_B_C_ag>6uyg_A_B_E_ab,0,0.068971429
4mhj_W_V_S_ag>1nby_B_A_C_ab,0,0.068966667
5e1a_A_B_C_ag>5f96_H_L_G_ab,0,0.068964286
5ug0_D_C_A_ag>1yyl_H_L_G_ab,0,0.06890119
7phv_E_F_D_ag>6nf2_C_D_G_ab,0,0.068877778
2dqh_H_L_Y_ag>6wty_H_I_G_ab,0,0.068861111
6zlr_F_G_D_ag>1g7j_B_A_C_ab,0,0.068859524
3f7y_A_B_C_ag>7czy_H_K_A_ab,0,0.068819643
7e7x_M_N_B_ag>1xgu_B_A_C_ab,0,0.068791667
1qfw_H_L_A_ag>7ch5_H_L_R_ab,0,0.068781548
6k5i_E_F_B_ag>6bdz_H_L_A_ab,0,0.068689286
4fqr_w_x_W_ag>7m3n_H_L_A_ab,0,0.068672024
6xlq_K_L_J_ag>2h8p_A_B_C_ab,0,0.068657143
6al0_H_L_A_ag>3rhw_G_K_C_ab,0,0.06865
4xwo_C_D_A_ag>4msw_A_B_C_ab,0,0.06858631
4msw_A_B_C_ag>7mzj_H_L_A_ab,0,0.06855
7rd5_B_A_F_ag>4tnv_Y_g_T_ab,0,0.06855
5uty_D_E_B_ag>4rrp_G_A_M_ab,0,0.068533333
6mwx_G_H_F_ag>2ny0_D_C_A_ab,0,0.068525
4mqx_C_D_A_ag>6niu_M_N_E_ab,0,0.068519444
6by2_A_B_C_ag>5t6l_A_B_G_ab,0,0.0685
7w9f_A_B_E_ag>6njl_N_M_B_ab,0,0.068464881
2htl_E_F_B_ag>5wux_H_L_E_ab,0,0.06845
7chh_D_E_A_ag>6m0f_H_L_A_ab,0,0.068441667
7mdj_A_B_C_ag>7ps0_B_C_A_ab,0,0.068434722
6mhg_G_S_E_ag>6xr0_H_L_M_ab,0,0.068424405
4fg6_E_F_B_ag>7np1_H_L_A_ab,0,0.068398214
4kk9_E_F_B_ag>7np1_H_L_A_ab,0,0.068398214
7jr7_E_F_B_ag>6ieq_D_E_B_ab,0,0.068380159
7k7i_J_K_B_ag>4lbe_A_B_C_ab,0,0.068310119
7l5j_Y_X_A_ag>4fqr_m_n_M_ab,0,0.0683
6mhg_M_W_E_ag>7nxb_H_L_E_ab,0,0.068270238
6ot1_F_I_E_ag>7lf2_K_L_J_ab,0,0.06825
7m7j_E_F_B_ag>5kzc_H_L_A_ab,0,0.068233333
6cm3_K_J_D_ag>4rrp_L_F_R_ab,0,0.068230556
6bdz_H_L_A_ag>6nf2_C_D_G_ab,0,0.068166667
7q9g_E_F_B_ag>6x87_A_B_X_ab,0,0.068154762
5nh3_I_M_B_ag>6nnj_D_E_B_ab,0,0.068129167
3stl_A_B_C_ag>3skj_H_L_E_ab,0,0.068108333
4fp8_I_M_B_ag>7k7i_J_K_B_ab,0,0.068108333
5cus_K_O_D_ag>6x3z_K_L_D_ab,0,0.068091667
7chh_J_K_C_ag>7lj4_G_F_B_ab,0,0.068077381
3fb8_A_B_C_ag>2ny5_H_L_G_ab,0,0.06805
6wmw_M_N_B_ag>2r9h_C_D_A_ab,0,0.068044048
6mw9_O_P_N_ag>6xc7_H_L_A_ab,0,0.06802381
5ebl_A_B_C_ag>6ad7_C_D_A_ab,0,0.06797619
6m0z_H_L_A_ag>6cde_5_6_2_ab,0,0.067927273
6k5d_C_D_A_ag>6xdg_B_D_E_ab,0,0.067892857
7e8c_O_Q_A_ag>6hco_F_E_A_ab,0,0.067866667
7e5s_R_O_A_ag>6crq_D_E_A_ab,0,0.0678625
6vmj_M_L_W_ag>6njl_N_M_B_ab,0,0.067849405
6cuf_M_N_C_ag>6iw2_K_L_J_ab,0,0.06777381
2nxy_D_C_A_ag>7e88_D_E_F_ab,0,0.067730357
1r3l_B_A_C_ag>4olw_H_L_G_ab,0,0.067654762
7m2j_A_B_C_ag>4olw_H_L_G_ab,0,0.067654762
6iap_E_D_A_ag>3ri5_F_N_B_ab,0,0.067633333
6wtv_H_I_G_ag>5w9h_E_F_D_ab,0,0.067598214
5ebl_A_B_C_ag>4zfg_H_L_A_ab,0,0.067583333
4kk9_E_F_B_ag>3vi3_F_E_B_ab,0,0.067557738
6elu_B_C_A_ag>5hhv_H_L_A_ab,0,0.067557143
7cvs_E_F_B_ag>6o9i_A_B_C_ab,0,0.067527381
4uv7_H_L_A_ag>7so9_C_B_A_ab,0,0.067444048
4mhj_W_V_S_ag>6iw2_K_L_J_ab,0,0.067420238
3b9k_D_C_F_ag>5hhv_H_L_A_ab,0,0.067413889
2ht2_C_D_A_ag>6k68_F_G_I_ab,0,0.067407143
5d70_H_L_A_ag>2hfe_A_B_C_ab,0,0.0674
7niu_C_B_A_ag>6x3z_K_L_D_ab,0,0.067333333
2ht4_C_D_A_ag>4iof_E_F_B_ab,0,0.067328571
1r3k_B_A_C_ag>1ymh_B_A_E_ab,0,0.06728631
2dqh_H_L_Y_ag>4ut9_J_N_D_ab,0,0.067283333
6s8i_H_L_A_ag>5vjq_E_F_K_ab,0,0.067244444
4kk9_E_F_B_ag>7so9_C_B_A_ab,0,0.067175
6yor_B_C_A_ag>6n1w_m_n_2_ab,0,0.067158333
7cvs_E_F_B_ag>4jb9_H_L_G_ab,0,0.067149405
7czr_H_K_A_ag>3rif_J_M_E_ab,0,0.067096429
6ad8_C_D_A_ag>6a3w_J_K_L_ab,0,0.067091667
7t3d_C_D_A_ag>6vmj_M_L_W_ab,0,0.067009524
6bit_I_K_H_ag>1g7i_B_A_C_ab,0,0.066966667
7mdj_A_B_C_ag>7t0r_H_L_A_ab,0,0.066952976
7si0_C_D_A_ag>4fqr_w_x_W_ab,0,0.066933333
5u7m_H_L_G_ag>7tly_A_B_I_ab,0,0.066929545
7bem_H_L_E_ag>1ymh_B_A_E_ab,0,0.066870238
5c8j_C_D_L_ag>2dqf_E_D_F_ab,0,0.0668625
7ld1_P_O_A_ag>7cvt_C_D_A_ab,0,0.066817348
7e7x_M_N_B_ag>1nby_B_A_C_ab,0,0.066791667
1adq_H_L_A_ag>5utf_D_E_B_ab,0,0.0667125
6apd_N_O_A_ag>1fdl_H_L_Y_ab,0,0.066708333
6nm6_H_L_G_ag>6ad7_C_D_A_ab,0,0.066633333
4fqr_e_f_E_ag>5wob_O_P_D_ab,0,0.066541667
4xvu_E_F_A_ag>5vkh_A_B_C_ab,0,0.066516667
6by2_A_B_C_ag>3v6o_C_E_A_ab,0,0.0665
7beo_H_L_R_ag>4tnv_F_N_B_ab,0,0.0665
5w9h_E_F_D_ag>4z7q_E_F_C_ab,0,0.066497619
6x87_G_H_X_ag>6mpg_8_7_2_ab,0,0.066486111
7ben_D_F_C_ag>6mph_g_i_B_ab,0,0.066465476
2h8p_A_B_C_ag>3vrl_H_L_C_ab,0,0.066459637
5vkh_A_B_C_ag>2yc1_A_B_C_ab,0,0.066454365
6ad7_C_D_A_ag>6lbh_E_F_A_ab,0,0.066394048
6b0n_D_E_G_ag>6w0c_A_B_C_ab,0,0.066358333
5wob_Q_R_E_ag>3det_E_F_B_ab,0,0.066354762
6nfv_A_B_C_ag>7pqy_B_C_A_ab,0,0.066316667
5e94_B_A_G_ag>6mhg_D_Q_E_ab,0,0.066303571
7e5y_C_B_A_ag>6m0z_H_L_A_ab,0,0.06625
4msw_A_B_C_ag>5wob_W_X_H_ab,0,0.066233333
3stl_A_B_C_ag>4hg4_V_W_G_ab,0,0.066229167
6wvz_H_L_M_ag>4fqr_q_r_Q_ab,0,0.066191071
6mhg_C_P_E_ag>6veq_C_D_E_ab,0,0.06618869
6xpq_B_C_A_ag>7lf0_K_L_N_ab,0,0.0661875
2nxy_D_C_A_ag>7e8f_D_E_R_ab,0,0.066149405
7ljr_S_T_A_ag>6w03_D_E_B_ab,0,0.066141667
2r9h_C_D_A_ag>6wtv_E_F_D_ab,0,0.066136111
7czr_H_K_A_ag>6b0n_H_L_G_ab,0,0.066120238
6ad7_C_D_A_ag>6h3u_I_M_A_ab,0,0.066116667
5j9p_A_B_C_ag>7pi3_D_E_A_ab,0,0.06610496
7e8f_D_E_R_ag>7jwg_H_L_C_ab,0,0.066103571
4msw_A_B_C_ag>6iw0_H_L_A_ab,0,0.066061111
6mhg_H_L_E_ag>7lf2_K_L_J_ab,0,0.06602381
5t3z_H_L_G_ag>6xlq_H_I_G_ab,0,0.066020833
7wcz_a_b_A_ag>4kkl_C_D_A_ab,0,0.066008333
7e3b_B_C_A_ag>5t3z_H_L_G_ab,0,0.065963095
6cuf_M_N_C_ag>4rgo_H_L_S_ab,0,0.065910516
5t3z_H_L_G_ag>5hys_C_D_K_ab,0,0.065861905
5v8l_I_M_D_ag>3rif_J_M_E_ab,0,0.065805952
4ene_C_D_A_ag>7kqe_I_N_B_ab,0,0.065779762
7bek_H_L_E_ag>6ch7_D_E_B_ab,0,0.065766667
6bpc_B_C_A_ag>6mhg_C_P_E_ab,0,0.06575
5t3z_H_L_G_ag>5vag_C_B_A_ab,0,0.065729167
6pe9_H_L_V_ag>5vkh_A_B_C_ab,0,0.065704545
6rlo_E_F_K_ag>2qr0_B_A_D_ab,0,0.065676056
6c6z_H_L_B_ag>5utf_H_L_G_ab,0,0.065666667
6vmj_M_L_W_ag>5dur_H_L_C_ab,0,0.065666667
5wob_W_X_H_ag>6vlw_H_L_G_ab,0,0.06564881
2ltq_F_E_D_ag>2dwe_A_B_C_ab,0,0.065633333
5c8j_C_D_L_ag>7sc1_M_N_B_ab,0,0.0656125
7m2i_A_B_C_ag>6vzi_H_L_G_ab,0,0.065611111
4kk9_E_F_B_ag>5jxe_G_F_A_ab,0,0.065607143
6udk_D_E_G_ag>3ri5_G_K_C_ab,0,0.0655875
2nxy_D_C_A_ag>5k59_H_L_A_ab,0,0.065554762
6wps_C_D_B_ag>5e1a_A_B_C_ab,0,0.065507143
3stl_A_B_C_ag>5tlj_D_C_X_ab,0,0.065479167
7lj4_E_D_A_ag>7kmk_I_M_B_ab,0,0.065464286
5utf_D_E_B_ag>4tnv_H_L_A_ab,0,0.06545
1g7j_B_A_C_ag>7n8i_H_L_A_ab,0,0.065419048
3eo1_B_A_C_ag>4lbe_A_B_C_ab,0,0.065416667
6cuf_M_N_C_ag>7k7i_H_L_A_ab,0,0.065358333
7a5s_H_L_A_ag>6t3j_F_G_J_ab,0,0.06535
1s5h_B_A_C_ag>4pp1_F_E_A_ab,0,0.065300595
6mhg_C_P_E_ag>6wzl_A_B_E_ab,0,0.065290476
3ulu_F_E_A_ag>6mb3_A_K_E_ab,0,0.065261905
6mek_B_D_A_ag>4fqr_e_f_E_ab,0,0.065208333
6m3c_H_L_A_ag>7cvt_E_F_B_ab,0,0.065083333
6zfo_B_C_A_ag>6wix_D_E_B_ab,0,0.065058333
7cvt_C_D_A_ag>6r0x_C_D_F_ab,0,0.065055556
5vqm_D_C_B_ag>4tnv_Y_g_T_ab,0,0.065041667
7wcz_a_b_A_ag>2yss_B_A_C_ab,0,0.065025
6cyf_U_T_Q_ag>1ic4_H_L_Y_ab,0,0.065002778
5vic_H_L_E_ag>3t3p_E_F_C_ab,0,0.064983333
4lmq_H_L_D_ag>5t3z_H_L_G_ab,0,0.064971429
5w23_J_N_A_ag>6w0c_A_B_C_ab,0,0.064875
3b9k_D_C_F_ag>3rhw_H_L_A_ab,0,0.064866667
7rkv_G_L_C_ag>6b0n_H_L_G_ab,0,0.064859524
6k7o_H_L_A_ag>7lf0_K_L_N_ab,0,0.06485
7m74_H_L_A_ag>4ene_C_D_A_ab,0,0.064816667
7q9k_D_E_B_ag>6cuf_8_7_2_ab,0,0.064783333
5c0r_H_L_A_ag>1fdl_H_L_Y_ab,0,0.06477381
4rrp_G_A_M_ag>2r9h_C_D_A_ab,0,0.064770833
6n1w_5_6_C_ag>7e7x_M_N_B_ab,0,0.064683333
6k5d_C_D_A_ag>6cwt_C_D_F_ab,0,0.064650595
6s3d_H_L_P_ag>6cuf_5_6_2_ab,0,0.064642857
6mhg_G_S_E_ag>1orq_B_A_C_ab,0,0.064629762
6x87_G_H_X_ag>1ic4_H_L_Y_ab,0,0.064608333
4nzr_H_L_M_ag>7cvs_E_F_B_ab,0,0.0646
6ii4_H_L_A_ag>7lja_G_F_B_ab,0,0.064566667
6ot1_F_I_E_ag>5uoe_V_W_E_ab,0,0.064532738
4kk9_C_D_A_ag>6ddv_B_A_C_ab,0,0.064445833
6mhg_M_W_E_ag>4xwo_C_D_A_ab,0,0.064391667
3f7y_A_B_C_ag>5xjm_H_L_A_ab,0,0.064391071
1r3k_B_A_C_ag>7kq7_H_L_B_ab,0,0.064344048
6x3v_J_I_B_ag>4fqr_q_r_Q_ab,0,0.064337698
3stl_A_B_C_ag>5c0r_H_L_A_ab,0,0.06427123
7kzz_F_E_B_ag>3rif_J_M_E_ab,0,0.064185714
7mmo_D_E_F_ag>4fqr_w_x_W_ab,0,0.0641125
5e1a_A_B_C_ag>5d72_M_N_B_ab,0,0.064108333
7w9f_A_B_E_ag>6njm_L_K_B_ab,0,0.064107738
6cuf_M_N_C_ag>7mxl_A_B_C_ab,0,0.064102381
4olw_H_L_G_ag>4xwo_W_X_T_ab,0,0.064095238
4fg6_E_F_B_ag>4tnv_F_N_B_ab,0,0.064025
7cvs_E_F_B_ag>4tnv_F_N_B_ab,0,0.064025
1uj3_B_A_C_ag>4kk9_C_D_A_ab,0,0.064011905
7np1_K_O_D_ag>2ny6_D_C_A_ab,0,0.063991667
6w0c_A_B_C_ag>6ivz_H_L_A_ab,0,0.063969444
3b2u_Q_R_P_ag>6osy_C_D_B_ab,0,0.063954762
2dqi_H_L_Y_ag>3ri5_G_K_C_ab,0,0.063918631
7m2h_D_E_F_ag>6y90_H_L_A_ab,0,0.063883333
7nd6_H_L_B_ag>5umn_E_F_A_ab,0,0.063861905
4kk9_E_F_B_ag>4dn4_H_L_M_ab,0,0.063708333
5d96_J_I_D_ag>3rhw_H_L_A_ab,0,0.0637
4mhh_J_K_A_ag>6m0f_H_L_A_ab,0,0.063663095
7prz_H_L_E_ag>6nf2_E_F_G_ab,0,0.06365
7che_A_B_R_ag>2ht2_C_D_A_ab,0,0.063634921
7s0e_H_L_A_ag>6vlw_H_L_G_ab,0,0.063566667
2fec_J_O_A_ag>7nd9_H_L_B_ab,0,0.063507229
4lsu_H_L_G_ag>2dqh_H_L_Y_ab,0,0.063478571
5vjo_A_B_E_ag>5j9p_A_B_C_ab,0,0.063407143
7mdj_A_B_C_ag>4jhw_H_L_F_ab,0,0.063402976
4olw_H_L_G_ag>4iof_C_D_A_ab,0,0.063391667
